Hospital,School,Toll Gate,Railway Crossing,Traffic Signal,Bus Stop,Latitude,Longitude,Google Maps Link
No,No,No,No,No,No,11.19917,76.8206,https://www.google.com/maps?q=11.19917,76.8206
No,No,No,No,No,No,11.187861,76.80892,https://www.google.com/maps?q=11.187861,76.80892
No,No,No,No,No,No,8.72158,77.657295,https://www.google.com/maps?q=8.72158,77.657295
No,No,No,No,No,No,12.9191475,80.230156,https://www.google.com/maps?q=12.9191475,80.230156
No,No,No,No,No,No,13.107646,80.18667,https://www.google.com/maps?q=13.107646,80.18667
No,No,No,No,No,No,11.229687,76.83842,https://www.google.com/maps?q=11.229687,76.83842
No,No,No,No,No,No,11.31829,77.006584,https://www.google.com/maps?q=11.31829,77.006584
No,No,No,No,No,No,13.106467,80.28012,https://www.google.com/maps?q=13.106467,80.28012
No,No,No,No,No,No,13.111271,80.27785,https://www.google.com/maps?q=13.111271,80.27785
No,No,No,No,No,No,12.965144,80.24745,https://www.google.com/maps?q=12.965144,80.24745
No,No,No,No,No,No,12.96714,80.248055,https://www.google.com/maps?q=12.96714,80.248055
No,No,No,No,No,No,8.149153,77.39159,https://www.google.com/maps?q=8.149153,77.39159
No,No,No,No,No,No,13.032087,80.24226,https://www.google.com/maps?q=13.032087,80.24226
No,No,No,No,No,No,13.031926,80.2413,https://www.google.com/maps?q=13.031926,80.2413
No,No,No,No,No,No,11.662848,78.158066,https://www.google.com/maps?q=11.662848,78.158066
No,No,No,No,No,No,13.093067,80.291756,https://www.google.com/maps?q=13.093067,80.291756
No,No,No,No,No,No,13.094226,80.29211,https://www.google.com/maps?q=13.094226,80.29211
No,No,No,No,No,No,13.104548,80.27584,https://www.google.com/maps?q=13.104548,80.27584
No,No,No,No,No,No,13.104393,80.27588,https://www.google.com/maps?q=13.104393,80.27588
No,No,No,No,No,No,13.095673,80.28644,https://www.google.com/maps?q=13.095673,80.28644
No,No,No,No,No,No,13.09362,80.28614,https://www.google.com/maps?q=13.09362,80.28614
No,No,No,No,No,No,8.724807,77.99418,https://www.google.com/maps?q=8.724807,77.99418
No,No,No,No,No,No,8.349172,77.773964,https://www.google.com/maps?q=8.349172,77.773964
No,No,No,No,No,No,8.650128,77.95216,https://www.google.com/maps?q=8.650128,77.95216
No,No,No,No,No,No,8.690965,77.960785,https://www.google.com/maps?q=8.690965,77.960785
No,No,No,No,No,No,8.49779,77.62667,https://www.google.com/maps?q=8.49779,77.62667
No,No,No,No,No,No,11.791773,77.79873,https://www.google.com/maps?q=11.791773,77.79873
No,No,No,No,No,No,11.795804,77.813324,https://www.google.com/maps?q=11.795804,77.813324
No,No,No,No,No,No,11.652655,78.159256,https://www.google.com/maps?q=11.652655,78.159256
No,No,No,No,No,No,11.662729,78.1736,https://www.google.com/maps?q=11.662729,78.1736
No,No,No,No,No,No,11.659755,78.16853,https://www.google.com/maps?q=11.659755,78.16853
No,No,No,No,No,No,11.689908,78.24918,https://www.google.com/maps?q=11.689908,78.24918
No,No,No,No,No,No,11.702887,78.25096,https://www.google.com/maps?q=11.702887,78.25096
No,No,No,No,No,No,11.700667,78.24233,https://www.google.com/maps?q=11.700667,78.24233
No,No,No,No,No,No,11.682853,78.215965,https://www.google.com/maps?q=11.682853,78.215965
No,No,No,No,No,No,11.673904,78.203255,https://www.google.com/maps?q=11.673904,78.203255
No,No,No,No,No,No,11.6699915,78.18423,https://www.google.com/maps?q=11.6699915,78.18423
No,No,No,No,No,No,11.656363,78.15575,https://www.google.com/maps?q=11.656363,78.15575
No,No,No,No,No,No,11.665217,78.209724,https://www.google.com/maps?q=11.665217,78.209724
No,No,No,No,No,No,11.662713,78.204056,https://www.google.com/maps?q=11.662713,78.204056
No,No,No,No,No,No,11.6624,78.158516,https://www.google.com/maps?q=11.6624,78.158516
No,No,No,No,No,No,11.66286,78.15816,https://www.google.com/maps?q=11.66286,78.15816
No,No,No,No,No,No,11.669333,78.1393,https://www.google.com/maps?q=11.669333,78.1393
No,No,No,No,No,No,11.656026,78.15501,https://www.google.com/maps?q=11.656026,78.15501
No,No,No,No,No,No,11.656831,78.15594,https://www.google.com/maps?q=11.656831,78.15594
No,No,No,No,No,No,11.656918,78.15589,https://www.google.com/maps?q=11.656918,78.15589
No,No,No,No,No,No,11.675354,78.15972,https://www.google.com/maps?q=11.675354,78.15972
No,No,No,No,No,No,11.675529,78.16024,https://www.google.com/maps?q=11.675529,78.16024
No,No,No,No,No,No,11.472118,78.15774,https://www.google.com/maps?q=11.472118,78.15774
No,No,No,No,No,No,11.470865,78.16387,https://www.google.com/maps?q=11.470865,78.16387
No,No,No,No,No,No,11.027307,77.151054,https://www.google.com/maps?q=11.027307,77.151054
No,No,No,No,No,No,11.027575,77.15101,https://www.google.com/maps?q=11.027575,77.15101
No,No,No,No,No,No,11.027374,77.15635,https://www.google.com/maps?q=11.027374,77.15635
No,No,No,No,No,No,11.027199,77.15536,https://www.google.com/maps?q=11.027199,77.15536
No,No,No,No,No,No,12.968142,79.15625,https://www.google.com/maps?q=12.968142,79.15625
No,No,No,No,No,No,9.624243,77.95805,https://www.google.com/maps?q=9.624243,77.95805
No,No,No,No,No,No,9.604113,77.95515,https://www.google.com/maps?q=9.604113,77.95515
No,No,No,No,No,No,9.604072,77.95475,https://www.google.com/maps?q=9.604072,77.95475
No,No,No,No,No,No,13.126463,80.01148,https://www.google.com/maps?q=13.126463,80.01148
No,No,No,No,No,No,13.126519,80.01149,https://www.google.com/maps?q=13.126519,80.01149
No,No,No,No,No,No,13.125814,80.01015,https://www.google.com/maps?q=13.125814,80.01015
No,No,No,No,No,No,13.125886,80.01011,https://www.google.com/maps?q=13.125886,80.01011
No,No,No,No,No,No,13.1421795,79.98972,https://www.google.com/maps?q=13.1421795,79.98972
No,No,No,No,No,No,13.142156,79.98986,https://www.google.com/maps?q=13.142156,79.98986
No,No,No,No,No,No,13.137307,79.99374,https://www.google.com/maps?q=13.137307,79.99374
No,No,No,No,No,No,13.137306,79.99367,https://www.google.com/maps?q=13.137306,79.99367
No,No,No,No,No,No,11.451053,77.21512,https://www.google.com/maps?q=11.451053,77.21512
No,No,No,No,No,No,11.413131,77.19326,https://www.google.com/maps?q=11.413131,77.19326
No,No,No,No,No,No,11.424859,77.19514,https://www.google.com/maps?q=11.424859,77.19514
No,No,No,No,No,No,11.495993,77.23767,https://www.google.com/maps?q=11.495993,77.23767
No,No,No,No,No,No,11.435359,77.2042,https://www.google.com/maps?q=11.435359,77.2042
No,No,No,No,No,No,11.461937,77.21844,https://www.google.com/maps?q=11.461937,77.21844
No,No,No,No,No,No,11.403575,77.190704,https://www.google.com/maps?q=11.403575,77.190704
No,No,No,No,No,No,11.41992,77.19485,https://www.google.com/maps?q=11.41992,77.19485
No,No,No,No,No,No,11.461449,78.185486,https://www.google.com/maps?q=11.461449,78.185486
No,No,No,No,No,No,11.667566,78.124954,https://www.google.com/maps?q=11.667566,78.124954
No,No,No,No,No,No,11.669071,78.139786,https://www.google.com/maps?q=11.669071,78.139786
No,No,No,No,No,No,13.029197,79.21045,https://www.google.com/maps?q=13.029197,79.21045
No,No,No,No,No,No,13.090637,80.19872,https://www.google.com/maps?q=13.090637,80.19872
No,No,No,No,No,No,13.094968,80.19853,https://www.google.com/maps?q=13.094968,80.19853
No,No,No,No,No,No,13.095005,80.19881,https://www.google.com/maps?q=13.095005,80.19881
No,No,No,No,No,No,13.102053,80.19431,https://www.google.com/maps?q=13.102053,80.19431
No,No,No,No,No,No,13.102072,80.19451,https://www.google.com/maps?q=13.102072,80.19451
No,No,No,No,No,No,11.473362,78.1566,https://www.google.com/maps?q=11.473362,78.1566
No,No,No,No,No,No,11.47125,78.15728,https://www.google.com/maps?q=11.47125,78.15728
No,No,No,No,No,No,11.787913,77.79786,https://www.google.com/maps?q=11.787913,77.79786
No,No,No,No,No,No,10.756271,79.4982,https://www.google.com/maps?q=10.756271,79.4982
No,No,No,No,No,No,10.761848,79.49732,https://www.google.com/maps?q=10.761848,79.49732
No,No,No,No,No,No,10.752252,79.49971,https://www.google.com/maps?q=10.752252,79.49971
No,No,No,No,No,No,10.747704,79.50165,https://www.google.com/maps?q=10.747704,79.50165
No,No,No,No,No,No,10.749605,79.50001,https://www.google.com/maps?q=10.749605,79.50001
No,No,No,No,No,No,12.919423,80.22986,https://www.google.com/maps?q=12.919423,80.22986
No,No,No,No,No,No,13.040831,80.23216,https://www.google.com/maps?q=13.040831,80.23216
No,No,No,No,No,No,13.074746,80.28628,https://www.google.com/maps?q=13.074746,80.28628
No,No,No,No,No,No,13.074677,80.28642,https://www.google.com/maps?q=13.074677,80.28642
No,No,No,No,No,No,11.654969,78.19928,https://www.google.com/maps?q=11.654969,78.19928
No,No,No,No,No,No,8.70505,77.75357,https://www.google.com/maps?q=8.70505,77.75357
No,No,No,No,No,No,11.211934,77.18902,https://www.google.com/maps?q=11.211934,77.18902
No,No,No,No,No,No,11.188004,77.27801,https://www.google.com/maps?q=11.188004,77.27801
No,No,No,No,No,No,13.0417795,80.17571,https://www.google.com/maps?q=13.0417795,80.17571
No,No,No,No,No,No,11.797808,77.80196,https://www.google.com/maps?q=11.797808,77.80196
No,No,No,No,No,No,11.359443,76.8071,https://www.google.com/maps?q=11.359443,76.8071
No,No,No,No,No,No,12.053559,78.48305,https://www.google.com/maps?q=12.053559,78.48305
No,No,No,No,No,No,13.085669,80.279854,https://www.google.com/maps?q=13.085669,80.279854
No,No,No,No,No,No,11.070756,77.103714,https://www.google.com/maps?q=11.070756,77.103714
No,No,No,No,No,No,11.0729265,77.10691,https://www.google.com/maps?q=11.0729265,77.10691
No,No,No,No,No,No,11.07231,77.107376,https://www.google.com/maps?q=11.07231,77.107376
No,No,No,No,No,No,11.082861,77.12268,https://www.google.com/maps?q=11.082861,77.12268
No,No,No,No,No,No,11.082318,77.12281,https://www.google.com/maps?q=11.082318,77.12281
No,No,No,No,No,No,11.088191,77.13066,https://www.google.com/maps?q=11.088191,77.13066
No,No,No,No,No,No,11.087787,77.13082,https://www.google.com/maps?q=11.087787,77.13082
No,No,No,No,No,No,11.0612135,77.21424,https://www.google.com/maps?q=11.0612135,77.21424
No,No,No,No,No,No,11.06355,77.213394,https://www.google.com/maps?q=11.06355,77.213394
No,No,No,No,No,No,11.07228,77.19278,https://www.google.com/maps?q=11.07228,77.19278
No,No,No,No,No,No,10.078855,78.784805,https://www.google.com/maps?q=10.078855,78.784805
No,No,No,No,No,No,12.532204,78.24053,https://www.google.com/maps?q=12.532204,78.24053
No,No,No,No,No,No,13.103936,80.27384,https://www.google.com/maps?q=13.103936,80.27384
No,No,No,No,No,No,12.97107,79.1372,https://www.google.com/maps?q=12.97107,79.1372
No,No,No,No,No,No,10.276356,77.533005,https://www.google.com/maps?q=10.276356,77.533005
No,No,No,No,No,No,12.924371,79.333954,https://www.google.com/maps?q=12.924371,79.333954
No,No,No,No,No,No,12.924127,79.33339,https://www.google.com/maps?q=12.924127,79.33339
No,No,No,No,No,No,12.697092,79.97656,https://www.google.com/maps?q=12.697092,79.97656
No,No,No,No,No,No,12.971429,79.136856,https://www.google.com/maps?q=12.971429,79.136856
No,No,No,No,No,No,12.966255,79.13749,https://www.google.com/maps?q=12.966255,79.13749
No,No,No,No,No,No,12.827603,80.164986,https://www.google.com/maps?q=12.827603,80.164986
No,No,No,No,No,No,12.827753,80.16512,https://www.google.com/maps?q=12.827753,80.16512
No,No,No,No,No,No,12.974163,80.045135,https://www.google.com/maps?q=12.974163,80.045135
No,No,No,No,No,No,13.14874,79.225044,https://www.google.com/maps?q=13.14874,79.225044
No,No,No,No,No,No,13.121158,79.25857,https://www.google.com/maps?q=13.121158,79.25857
No,No,No,No,No,No,13.103986,79.3179,https://www.google.com/maps?q=13.103986,79.3179
No,No,No,No,No,No,13.114317,79.3851,https://www.google.com/maps?q=13.114317,79.3851
No,No,No,No,No,No,13.115617,79.385025,https://www.google.com/maps?q=13.115617,79.385025
No,No,No,No,No,No,13.111064,79.42022,https://www.google.com/maps?q=13.111064,79.42022
No,No,No,No,No,No,13.117742,79.42306,https://www.google.com/maps?q=13.117742,79.42306
No,No,No,No,No,No,13.000012,78.90493,https://www.google.com/maps?q=13.000012,78.90493
No,No,No,No,No,No,10.272881,77.53381,https://www.google.com/maps?q=10.272881,77.53381
No,No,No,No,No,No,10.272889,77.53389,https://www.google.com/maps?q=10.272889,77.53389
No,No,No,No,No,No,10.280821,77.53264,https://www.google.com/maps?q=10.280821,77.53264
No,No,No,No,No,No,11.675555,78.13389,https://www.google.com/maps?q=11.675555,78.13389
No,No,No,No,No,No,11.361856,76.91866,https://www.google.com/maps?q=11.361856,76.91866
No,No,No,No,No,No,12.084656,79.45798,https://www.google.com/maps?q=12.084656,79.45798
No,No,No,No,No,No,11.424962,76.84574,https://www.google.com/maps?q=11.424962,76.84574
No,No,No,No,No,No,11.337941,76.831825,https://www.google.com/maps?q=11.337941,76.831825
No,No,No,No,No,No,11.424164,76.86048,https://www.google.com/maps?q=11.424164,76.86048
No,No,No,No,No,No,11.410959,76.81146,https://www.google.com/maps?q=11.410959,76.81146
No,No,No,No,No,No,11.441695,76.9514,https://www.google.com/maps?q=11.441695,76.9514
No,No,No,No,No,No,11.391358,76.81408,https://www.google.com/maps?q=11.391358,76.81408
No,No,No,No,No,No,11.385579,76.81049,https://www.google.com/maps?q=11.385579,76.81049
No,No,No,No,No,No,11.338801,76.839806,https://www.google.com/maps?q=11.338801,76.839806
No,No,No,No,No,No,11.390243,76.81157,https://www.google.com/maps?q=11.390243,76.81157
No,No,No,No,No,No,11.424784,76.82968,https://www.google.com/maps?q=11.424784,76.82968
No,No,No,No,No,No,11.390227,76.81158,https://www.google.com/maps?q=11.390227,76.81158
No,No,No,No,No,No,11.37948,76.81189,https://www.google.com/maps?q=11.37948,76.81189
No,No,No,No,No,No,11.42233,76.82332,https://www.google.com/maps?q=11.42233,76.82332
No,No,No,No,No,No,11.387309,76.811424,https://www.google.com/maps?q=11.387309,76.811424
No,No,No,No,No,No,11.400609,76.814674,https://www.google.com/maps?q=11.400609,76.814674
No,No,No,No,No,No,11.409518,76.81382,https://www.google.com/maps?q=11.409518,76.81382
No,No,No,No,No,No,11.422382,76.85934,https://www.google.com/maps?q=11.422382,76.85934
No,No,No,No,No,No,10.78421,78.68831,https://www.google.com/maps?q=10.78421,78.68831
No,No,No,No,No,No,10.78335,78.68744,https://www.google.com/maps?q=10.78335,78.68744
No,No,No,No,No,No,10.785851,78.687126,https://www.google.com/maps?q=10.785851,78.687126
No,No,No,No,No,No,11.154363,77.19894,https://www.google.com/maps?q=11.154363,77.19894
No,No,No,No,No,No,11.153834,77.2113,https://www.google.com/maps?q=11.153834,77.2113
No,No,No,No,No,No,11.154446,77.21333,https://www.google.com/maps?q=11.154446,77.21333
No,No,No,No,No,No,12.996004,80.10996,https://www.google.com/maps?q=12.996004,80.10996
No,No,No,No,No,No,13.0317545,80.11129,https://www.google.com/maps?q=13.0317545,80.11129
No,No,No,No,No,No,13.035049,80.1121,https://www.google.com/maps?q=13.035049,80.1121
No,No,No,No,No,No,13.038118,80.11321,https://www.google.com/maps?q=13.038118,80.11321
No,No,No,No,No,No,13.041162,80.11446,https://www.google.com/maps?q=13.041162,80.11446
No,No,No,No,No,No,13.043828,80.11534,https://www.google.com/maps?q=13.043828,80.11534
No,No,No,No,No,No,13.046418,80.11183,https://www.google.com/maps?q=13.046418,80.11183
No,No,No,No,No,No,13.052311,80.11278,https://www.google.com/maps?q=13.052311,80.11278
No,No,No,No,No,No,13.055728,80.11396,https://www.google.com/maps?q=13.055728,80.11396
No,No,No,No,No,No,13.061978,80.113075,https://www.google.com/maps?q=13.061978,80.113075
No,No,No,No,No,No,13.066214,80.11262,https://www.google.com/maps?q=13.066214,80.11262
No,No,No,No,No,No,13.074839,80.11178,https://www.google.com/maps?q=13.074839,80.11178
No,No,No,No,No,No,13.081689,80.10936,https://www.google.com/maps?q=13.081689,80.10936
No,No,No,No,No,No,13.086508,80.1087,https://www.google.com/maps?q=13.086508,80.1087
No,No,No,No,No,No,13.093682,80.10851,https://www.google.com/maps?q=13.093682,80.10851
No,No,No,No,No,No,13.098383,80.108444,https://www.google.com/maps?q=13.098383,80.108444
No,No,No,No,No,No,13.102742,80.10845,https://www.google.com/maps?q=13.102742,80.10845
No,No,No,No,No,No,13.111389,80.108734,https://www.google.com/maps?q=13.111389,80.108734
No,No,No,No,No,No,13.11425,80.108284,https://www.google.com/maps?q=13.11425,80.108284
No,No,No,No,No,No,13.116449,80.10055,https://www.google.com/maps?q=13.116449,80.10055
No,No,No,No,No,No,13.116753,80.10057,https://www.google.com/maps?q=13.116753,80.10057
No,No,No,No,No,No,12.975281,80.13267,https://www.google.com/maps?q=12.975281,80.13267
No,No,No,No,No,No,12.978231,80.13047,https://www.google.com/maps?q=12.978231,80.13047
No,No,No,No,No,No,12.983299,80.12767,https://www.google.com/maps?q=12.983299,80.12767
No,No,No,No,No,No,10.962392,76.97137,https://www.google.com/maps?q=10.962392,76.97137
No,No,No,No,No,No,11.188522,77.271385,https://www.google.com/maps?q=11.188522,77.271385
No,No,No,No,No,No,11.188727,77.27141,https://www.google.com/maps?q=11.188727,77.27141
No,No,No,No,No,No,12.887178,80.18422,https://www.google.com/maps?q=12.887178,80.18422
No,No,No,No,No,No,10.962867,76.9723,https://www.google.com/maps?q=10.962867,76.9723
No,No,No,No,No,No,10.073522,78.78155,https://www.google.com/maps?q=10.073522,78.78155
No,No,No,No,No,No,10.1733055,78.95903,https://www.google.com/maps?q=10.1733055,78.95903
No,No,No,No,No,No,12.766156,77.79031,https://www.google.com/maps?q=12.766156,77.79031
No,No,No,No,No,No,10.907501,79.735405,https://www.google.com/maps?q=10.907501,79.735405
No,No,No,No,No,No,9.934888,78.10345,https://www.google.com/maps?q=9.934888,78.10345
No,No,No,No,No,No,11.686451,78.21454,https://www.google.com/maps?q=11.686451,78.21454
No,No,No,No,No,No,11.6761,78.24565,https://www.google.com/maps?q=11.6761,78.24565
No,No,No,No,No,No,9.154886,79.44406,https://www.google.com/maps?q=9.154886,79.44406
No,No,No,No,No,No,11.789659,77.800896,https://www.google.com/maps?q=11.789659,77.800896
No,No,No,No,No,No,11.775931,77.79778,https://www.google.com/maps?q=11.775931,77.79778
No,No,No,No,No,No,11.775856,77.79795,https://www.google.com/maps?q=11.775856,77.79795
No,No,No,No,No,No,11.78964,77.80097,https://www.google.com/maps?q=11.78964,77.80097
No,No,No,No,No,No,8.712019,77.80132,https://www.google.com/maps?q=8.712019,77.80132
No,No,No,No,No,No,8.712394,77.79941,https://www.google.com/maps?q=8.712394,77.79941
No,No,No,No,No,No,11.704364,78.21657,https://www.google.com/maps?q=11.704364,78.21657
No,No,No,No,No,No,11.65267,78.15921,https://www.google.com/maps?q=11.65267,78.15921
No,No,No,No,No,No,11.670144,78.11441,https://www.google.com/maps?q=11.670144,78.11441
No,No,No,No,No,No,11.669613,78.14016,https://www.google.com/maps?q=11.669613,78.14016
No,No,No,No,No,No,11.669584,78.140915,https://www.google.com/maps?q=11.669584,78.140915
No,No,No,No,No,No,11.675774,78.16,https://www.google.com/maps?q=11.675774,78.16
No,No,No,No,No,No,11.742887,78.04741,https://www.google.com/maps?q=11.742887,78.04741
No,No,No,No,No,No,11.742523,78.04714,https://www.google.com/maps?q=11.742523,78.04714
No,No,No,No,No,No,11.741138,78.04863,https://www.google.com/maps?q=11.741138,78.04863
No,No,No,No,No,No,11.741285,78.048775,https://www.google.com/maps?q=11.741285,78.048775
